id,name,desc,image_url
84914462,Axe Dragonute,"If this card attacks, it is changed to Defense Position at the end of the Damage Step.",https://images.ygoprodeck.com/images/cards/84914462.jpg
48305365,Axe Raider,An axe-wielding monster of tremendous strength and agility.,https://images.ygoprodeck.com/images/cards/48305365.jpg
40619825,Axe of Despair,"(This card is always treated as an ""Archfiend"" card.)
The equipped monster gains 1000 ATK. When this card is sent from the field to the Graveyard: You can Tribute 1 monster; place this card on the top of your Deck.",https://images.ygoprodeck.com/images/cards/40619825.jpg
19578592,Axe of Fools,"The equipped monster gains 1000 ATK, also its effects are negated. Once per turn, during your Standby Phase: Inflict 500 damage to the controller of the equipped monster.",https://images.ygoprodeck.com/images/cards/19578592.jpg
42969214,Aye-Iron,Once per turn: You can have this card gain 400 ATK. This card cannot attack the turn you activate this effect.,https://images.ygoprodeck.com/images/cards/42969214.jpg
42502956,Ayers Rock Sunrise,"Target 1 Beast-Type monster in your Graveyard; Special Summon that target, and if you do, all face-up monsters your opponent currently controls lose 200 ATK for each Beast, Plant, and Winged Beast-Type monster currently in your Graveyard, until the end of this turn. You can only activate 1 ""Ayers Rock Sunrise"" per turn.",https://images.ygoprodeck.com/images/cards/42502956.jpg
101206073,Azamina Hamartia,"Reveal 1 ""Azamina"" Fusion Monster in your Extra Deck and shuffle 1 ""Sinful Spoils"" card from your GY and/or banishment into the Deck for every 4 Levels the revealed monster has, then Special Summon it. (This is treated as a Fusion Summon.) You can banish this card from your GY, then target 1 ""Sinful Spoils"" Spell/Trap in your GY; Set it, but it cannot be activated this turn. You can only use 1 ""Azamina Hamartia"" effect per turn, and only once that turn.",https://images.ygoprodeck.com/images/cards/101206073.jpg
101206033,Azamina Moa Regina,"1 Illusion monster + 1 Level 6 or higher Fiend monster
You can target 1 Illusion monster in your GY, except ""Azamina Moa Regina""; Special Summon it. When a ""Sinful Spoils"" or ""Azamina"" card or effect is activated, except ""Azamina Moa Regina"" (Quick Effect): You can target up to 2 cards on the field; destroy them. You can only use each effect of ""Azamina Moa Regina"" once per turn.",https://images.ygoprodeck.com/images/cards/101206033.jpg
101206031,Azamina Mu Rcielago,"1 Illusion monster + 1 LIGHT Spellcaster monster
Monsters your opponent controls lose 500 ATK/DEF for each ""Azamina"" monster you control. You can only use each of the following effects of ""Azamina Mu Rcielago"" once per turn. If this card is Fusion Summoned: You can add 1 ""Azamina"" or ""Sinful Spoils"" card from your Deck to your hand. If this card is destroyed by battle or card effect: You can add 1 ""Sinful Spoils"" Spell from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/101206031.jpg
101206054,Azamina Ofeiletis,"During the Main Phase: Reveal 1 ""Azamina"" Fusion Monster in your Extra Deck and send 1 ""Sinful Spoils"" card from your hand and/or field to the GY for every 4 Levels the revealed monster has (if those cards are Set, reveal them), then Special Summon it. (This is treated as a Fusion Summon.) During your Main Phase: You can banish this card from your GY, then target 1 ""Azamina"" monster in your GY; Special Summon it. You can only use 1 ""Azamina Ofeiletis"" effect per turn, and only once that turn.",https://images.ygoprodeck.com/images/cards/101206054.jpg
101206030,Azamina Rhea Silvera,"1 Illusion monster + 1 LIGHT Spellcaster monster
Any battle damage your ""Azamina"" monsters other than ""Azamina Rhea Silvera"" inflict to your opponent is doubled. You can only use each of the following effects of ""Azamina Rhea Silvera"" once per turn. When your opponent activates a card or effect (Quick Effect): You can Tribute this card; negate that effect. If this card is destroyed by battle or card effect: You can add 1 ""Sinful Spoils"" Trap from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/101206030.jpg
1012060,Azamina Sol Erysichthon,"1 Illusion monster + 1 Fiend monster
If this card is Fusion Summoned: You can target 1 card on the field; send it to the GY. During each Standby Phase: You can target 1 ""Azamina"" or ""Sinful Spoils"" card in your GY; add it to your hand. You can only use each effect of ""Azamina Sol Erysichthon"" once per turn.",https://images.ygoprodeck.com/images/cards/1012060.jpg
75081613,"Aztekipede, the Worm Warrior","Cannot be Normal Summoned/Set. Must be Special Summoned by banishing 1 Insect-Type monster from your Graveyard, and cannot be Special Summoned by other ways. If this card inflicts battle damage to your opponent: Send the top card of their Deck to the Graveyard.",https://images.ygoprodeck.com/images/cards/75081613.jpg
40908371,Azure-Eyes Silver Dragon,"1 Tuner + 1+ non-Tuner Normal Monsters
If this card is Special Summoned: Until the end of the next turn, neither player can target Dragon monsters you currently control with card effects, also they cannot be destroyed by card effects. Once per turn, during your Standby Phase: You can target 1 Normal Monster in your GY; Special Summon it.",https://images.ygoprodeck.com/images/cards/40908371.jpg
77411244,B-Buster Drake,"Once per turn, you can either: Target 1 LIGHT Machine monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card is unaffected by your opponent's Spell effects, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead. If this card is sent from the field to the GY: You can add 1 Union monster from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/77411244.jpg
89832901,B. Dragon Jungle King,A jet-black dragon found in the deepest jungles who normally devours trees.,https://images.ygoprodeck.com/images/cards/89832901.jpg
975299,B.E.F. Zelos,"When this card is activated: You can add 1 ""Boss Rush"" from your Deck to your hand. All ""B.E.S."" monsters you control gain 500 ATK and DEF, your opponent cannot target them with card effects, and they cannot be destroyed by your opponent's card effects. Once per turn: You can Special Summon 1 ""B.E.S."" monster from your hand. If a ""B.E.S."" monster(s) is Normal or Special Summoned to your field: Place 1 counter on it.",https://images.ygoprodeck.com/images/cards/975299.jpg
14148099,B.E.S. Big Core,"If this card is Normal Summoned: Place 3 counters on it. Cannot be destroyed by battle. At the end of the Damage Step, if this card battled: Remove 1 counter from this card. If you cannot, destroy it.",https://images.ygoprodeck.com/images/cards/14148099.jpg
75937826,B.E.S. Big Core MK-2,"If you control no monsters, you can Normal Summon this card without Tributing. When this card is Special Summoned, place 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it.",https://images.ygoprodeck.com/images/cards/75937826.jpg
82821760,B.E.S. Big Core MK-3,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand) in Defense Position. If this card is Normal or Special Summoned: Place 3 counters on this card. Cannot be destroyed by battle. At the end of the Damage Step, if this card battled: Remove 1 counter from this card. If you cannot, destroy it. You can banish this card from your Graveyard; shuffle all ""B.E.S."" monsters from your Graveyard into the Deck.",https://images.ygoprodeck.com/images/cards/82821760.jpg
84257883,B.E.S. Blaster Cannon Core,"If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon ""B.E.S. Blaster Cannon Core"" once per turn this way. If this card is Normal or Special Summoned: Place 3 counters on this card. Cannot be destroyed by battle. At the end of the Damage Step, if this card battled: Remove 1 counter from this card. If you cannot, destroy it.",https://images.ygoprodeck.com/images/cards/84257883.jpg
15317640,B.E.S. Covered Core,"When this card is Normal Summoned, put 2 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, at the end of the Damage Step toss a coin and call it. If you call it wrong, remove 1 counter. If this card battles without a counter, destroy it at the end of the Damage Step.",https://images.ygoprodeck.com/images/cards/15317640.jpg
22790789,B.E.S. Crystal Core,"When this card is Normal Summoned, put 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. Once per turn, during your Main Phase, you can change 1 face-up Attack Position monster your opponent controls to face-up Defense Position.",https://images.ygoprodeck.com/images/cards/22790789.jpg
44954628,B.E.S. Tetran,"When this card is Normal Summoned, put 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. Once per turn, you can remove 1 counter on this card to destroy 1 Spell or Trap Card on the field.",https://images.ygoprodeck.com/images/cards/44954628.jpg
84677654,BIG Win!?,"Declare a Level between 1 and 12; each player tosses a coin, and if both are Heads, the Levels of all face-up monsters you currently control become the declared Level. If both are tails, you lose Life Points equal to the declared Level x 500.",https://images.ygoprodeck.com/images/cards/84677654.jpg
40634253,BM-4 Blast Spider,"Once per turn: You can target 1 DARK Machine monster you control and 1 face-up card your opponent controls; destroy them. If a monster you control that was originally a DARK Machine destroys an opponent's monster(s) by battle or card effect and sends it to the GY: You can inflict damage to your opponent equal to half the original ATK of 1 of those monster(s) destroyed and sent to the GY. You can only use this effect of ""BM-4 Blast Spider"" once per turn.",https://images.ygoprodeck.com/images/cards/40634253.jpg
61156777,BOXer,"When this card destroys an opponent's monster by battle and sends it to the Graveyard: You can place 1 counter on this card. You can send this card with 2 or more counters to the Graveyard; Special Summon 1 EARTH monster from your Deck. If this card would be destroyed by battle or card effect, you can remove 1 counter from this card instead.",https://images.ygoprodeck.com/images/cards/61156777.jpg
67073561,Baba Barber,"2 monsters
At the start of each Battle Phase: You can target this card or 1 monster this card points to; banish it until the End Phase. You can only use this effect of ""Baba Barber"" once per turn.",https://images.ygoprodeck.com/images/cards/67073561.jpg
88819587,Baby Dragon,"Much more than just a child, this dragon is gifted with untapped power.",https://images.ygoprodeck.com/images/cards/88819587.jpg
40380686,Baby Mudragon,"If this card you control is used as Synchro Material, you can treat it as a non-Tuner. If this card is sent to the GY as Synchro Material: You can declare 1 Type or Attribute, then target 1 Synchro Monster you control; it becomes the declared Type/Attribute, until the end of this turn.",https://images.ygoprodeck.com/images/cards/40380686.jpg
92729410,Baby Raccoon Ponpoko,"When this card is Normal Summoned: You can Special Summon 1 Level 2 Beast-Type monster from your Deck in face-down Defense Position, except ""Baby Raccoon Ponpoko"". You cannot Special Summon any monsters during the turn you activate this effect, except Beast-Type monsters.",https://images.ygoprodeck.com/images/cards/92729410.jpg
28118128,Baby Raccoon Tantan,"FLIP: Special Summon 1 Level 2 Beast-Type monster from your Deck, except ""Baby Raccoon Tantan"".",https://images.ygoprodeck.com/images/cards/28118128.jpg
60023855,Baby Spider,"You can Tribute 1 DARK monster; increase the Levels of all ""Baby Spiders"" you currently control by the Level of that Tributed monster. You can pay half your LP, banish this card from your GY, and detach 1 material from your DARK Xyz Monster, then target 1 DARK monster in your GY; Special Summon it. You can only use each effect of ""Baby Spider"" once per turn.",https://images.ygoprodeck.com/images/cards/60023855.jpg
12533811,Baby Tiragon,"3 Level 1 monsters
During your Main Phase 1: You can detach 1 Xyz Material from this card, then target 1 Level 1 monster you control; it can attack your opponent directly.",https://images.ygoprodeck.com/images/cards/12533811.jpg
36042004,Babycerasaurus,If this card is destroyed by a card effect and sent to the Graveyard: Special Summon 1 Level 4 or lower Dinosaur-Type monster from your Deck.,https://images.ygoprodeck.com/images/cards/36042004.jpg
56208713,Bacha the Melodious Maestra,"2 ""Melodious"" monsters
While you control this Fusion Summoned card, the activated effects of your ""Melodious"" Fusion Monsters cannot be negated. You can only use each of the following effects of ""Bacha the Melodious Maestra"" once per turn. If this card is Special Summoned: You can Special Summon 1 ""Melodious"" monster from your Deck. If this card is sent to the GY: You can target 1 ""Melodious"" monster in your GY, except ""Bacha the Melodious Maestra""; Special Summon it in Defense Position.",https://images.ygoprodeck.com/images/cards/56208713.jpg
83272895,Bachibachibachi,"An Xyz Monster that was Summoned using this card on the field as Xyz Material gains this effect.
● If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent.",https://images.ygoprodeck.com/images/cards/83272895.jpg
47453433,Back to Square One,"Discard 1 card, then target 1 monster on the field; place that target on the top of the Deck.",https://images.ygoprodeck.com/images/cards/47453433.jpg
59919307,Back to the Front,Target 1 monster in your GY; Special Summon it in Defense Position.,https://images.ygoprodeck.com/images/cards/59919307.jpg
68833958,Back-Up Rider,Target 1 face-up monster on the field; it gains 1500 ATK until the end of this turn.,https://images.ygoprodeck.com/images/cards/68833958.jpg
82705573,Backfire,If a face-up FIRE monster(s) you control is destroyed and sent to the GY: Inflict 500 damage to your opponent.,https://images.ygoprodeck.com/images/cards/82705573.jpg
84976088,Background Dragon,"If this card is in the GY and you control no cards: You can Special Summon both this card, and 1 Level 4 or lower Dragon monster from your hand, in Defense Position, but banish this card when it leaves the field. You can only use this effect of ""Background Dragon"" once per turn.",https://images.ygoprodeck.com/images/cards/84976088.jpg
71172240,Backlinker,"If only your opponent controls a monster in the Extra Monster Zone, you can Special Summon this card (from your hand). You can Tribute this card; shuffle all monsters from the Extra Monster Zones into the Deck, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn.",https://images.ygoprodeck.com/images/cards/71172240.jpg
32603633,Backs to the Wall,"Pay LP so that you only have 100 left; Special Summon as many ""Six Samurai"" monsters with different names from your GY as possible. You cannot Special Summon a monster with the same name as a monster you already control.",https://images.ygoprodeck.com/images/cards/32603633.jpg
97947705,Backup Operator,"You can target 1 face-up monster that a Link Monster you control points to; Special Summon this card from your hand, and if you do, return that monster to the hand. If Special Summoned this way, banish this card when it leaves the field. You can only use this effect of ""Backup Operator"" once per turn.",https://images.ygoprodeck.com/images/cards/97947705.jpg
63528891,Backup Secretary,"If you control a Cyberse monster, you can Special Summon this card (from your hand). You can only Special Summon ""Backup Secretary"" once per turn this way.",https://images.ygoprodeck.com/images/cards/63528891.jpg
36280194,Backup Soldier,While there are 5 or more monsters in your Graveyard: Target up to 3 non-Effect Monsters with 1500 or less ATK in your Graveyard; add them to your hand.,https://images.ygoprodeck.com/images/cards/36280194.jpg
28486799,Backup Squad,Each time you take 1000 or more damage by your opponent's card effect or their monster's attack: Draw 1 card for every 1000 damage you took.,https://images.ygoprodeck.com/images/cards/28486799.jpg
97677329,Backup Supervisor,"2 monsters
If this card was Link Summoned using ""Backup Secretary"" as material, and your monster this card points to battled an opponent's monster, at the end of the Damage Step: You can Special Summon 1 Cyberse monster from your hand. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can Special Summon 1 ""Backup Secretary"" from your hand, Deck, or GY. You can only use each effect of ""Backup Supervisor"" once per turn.",https://images.ygoprodeck.com/images/cards/97677329.jpg
89328238,Backup Team,"Draw cards equal to the number of cards your opponent controls, then place cards from your hand on the bottom of the Deck in any order, equal to the number of cards you drew. During the End Phase, if your opponent controls more cards than you do while this card is in your GY: You can Set this card, but banish it when it leaves the field. You can only use 1 ""Backup Team"" effect per turn, and only once that turn.",https://images.ygoprodeck.com/images/cards/89328238.jpg
95637655,Backup Warrior,Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) while the only monsters you control are 2 Defense Position monsters. You cannot Synchro Summon the turn you Special Summon this card.,https://images.ygoprodeck.com/images/cards/95637655.jpg
82593786,Bacon Saver,"During either player's Battle Step, while an attack is occurring: You can banish this card from your Graveyard; negate the attack. You can only use the effect of ""Bacon Saver"" once per Duel.",https://images.ygoprodeck.com/images/cards/82593786.jpg
46253216,Bad Aim,When your opponent's card or effect is activated: Target 1 card on the field (other than that card); destroy it.,https://images.ygoprodeck.com/images/cards/46253216.jpg
76004142,Bad Luck Blast,"Target 1 face-up monster your opponent controls; take damage equal to half its ATK, then inflict damage to your opponent, equal to the damage you took. If this card you control is destroyed by an opponent's card and sent to your Graveyard: Inflict 1000 damage to your opponent. You can only activate 1 ""Bad Luck Blast"" per turn.",https://images.ygoprodeck.com/images/cards/76004142.jpg
40633297,Bad Reaction to Simochi,"As long as this card remains face-up on the field, any effect of increasing your opponent's Life Points is changed to inflict the same amount of points in damage to your opponent's Life Points.",https://images.ygoprodeck.com/images/cards/40633297.jpg
55320758,Bad-Ass Goblin Bikers,"If you control no monsters, or all monsters you control are ""Goblin"" monsters, you can Normal Summon this card without Tributing. You can only use each of the following effects of ""Bad-Ass Goblin Bikers"" once per turn. If this card is Normal or Special Summoned: You can Special Summon 1 Level 4 or lower ""Goblin"" monster from your Deck. If this card is sent to the GY: You can target 1 card on the field; attach it to your ""Goblin"" Xyz Monster as material.",https://images.ygoprodeck.com/images/cards/55320758.jpg
88890658,Baelgrill de Nouvelles,"You can Ritual Summon this card with a ""Recipe"" card. If this card is Special Summoned: You can negate the effects of all face-up cards your opponent currently controls (until the end of this turn), then, if this card was Special Summoned by the effect of a ""Nouvelles"" monster, you can Tribute as many monsters your opponent controls as possible. (Quick Effect): You can target 1 Attack Position monster your opponent controls; Tribute it, and if you do, Special Summon 1 ""Hungry Burger"" from your hand or Deck. You can only use each effect of ""Baelgrill de Nouvelles"" once per turn.",https://images.ygoprodeck.com/images/cards/88890658.jpg
53318263,"Bahalutiya, the Grand Radiance","You can Tribute Summon this card by Tributing 1 Effect Monster. During your opponent's Main Phase, if a card(s) is added from the Main Deck to their hand (except by drawing it) and this card is in your hand, you can: Immediately after this effect resolves, Tribute Summon this card. If this card is Normal or Special Summoned from the hand, you can: Make your opponent banish the top cards of their Deck face-down, equal to the number of cards in their hand, then, they shuffle their entire hand into the Deck, and if they do, they add the card(s) banished by this effect to their hand. You can only use this effect of ""Bahalutiya, the Grand Radiance"" once per turn.",https://images.ygoprodeck.com/images/cards/53318263.jpg
440556,Bahamut Shark,"2 Level 4 WATER monsters
Once per turn: You can detach 1 material from this card; Special Summon 1 Rank 3 or lower WATER Xyz Monster from your Extra Deck. This card cannot attack for the rest of this turn.",https://images.ygoprodeck.com/images/cards/440556.jpg
7165085,Bait Doll,"Target 1 Set card in the Spell & Trap Card Zone; reveal that target, force its activation if it is a Trap Card, then negate its effect if the activation timing is incorrect, and if you do, destroy it. (If it is not a Trap Card, return it face-down.) When this card resolves, shuffle it into the Deck instead of sending it to the Graveyard.",https://images.ygoprodeck.com/images/cards/7165085.jpg
94670654,Baku the Beast Ninja,"If this card is added to your hand, except by drawing it: You can Special Summon it. If this card is Special Summoned or flipped face-up: You can target 1 ""Ninja"" or ""Ninjitsu Art"" card from your GY or face-up Spell & Trap Zone, except ""Baku the Beast Ninja""; return it to the hand. You can only use each effect of ""Baku the Beast Ninja"" once per turn.",https://images.ygoprodeck.com/images/cards/94670654.jpg
52495649,Balameuniere de Nouvelles,"You can Ritual Summon this card with a ""Recipe"" card. If this card is Special Summoned: You can add 1 ""Nouvelles"" or ""Recipe"" card from your Deck to your hand. You can target 1 Attack Position monster your opponent controls; Tribute it, and if you do, Special Summon 1 Level 6 ""Nouvelles"" Ritual Monster from your hand or Deck. This is a Quick Effect if this card was Special Summoned by the effect of a ""Nouvelles"" monster. You can only use each effect of ""Balameuniere de Nouvelles"" once per turn.",https://images.ygoprodeck.com/images/cards/52495649.jpg
67443336,Balance of Judgment,"If your opponent controls more cards than the combined number of cards in your hand and that you control: Draw cards equal to their surplus. You can only activate 1 ""Balance of Judgment"" per turn.",https://images.ygoprodeck.com/images/cards/67443336.jpg
8567955,Balancer Lord,"Once per turn: You can pay 1000 LP; during your Main Phase this turn, you can Normal Summon 1 Cyberse monster, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) If this card is banished: You can Special Summon 1 Level 4 or lower monster from your hand. You can only use this effect of ""Balancer Lord"" once per turn.",https://images.ygoprodeck.com/images/cards/8567955.jpg
80584548,Ballista Squad,"Tribute 1 monster, then target 1 card your opponent controls; destroy it.",https://images.ygoprodeck.com/images/cards/80584548.jpg
242146,Ballista of Rampart Smashing,"If the equipped monster attacks a face-down Defense Position monster, it gains 1500 ATK during damage calculation only.",https://images.ygoprodeck.com/images/cards/242146.jpg
39892082,Balloon Lizard,"Put 1 counter on this card during each of your Standby Phases. When this card is destroyed, inflict damage to the controller of the card that destroyed it equal to the number of counters X 400 points.",https://images.ygoprodeck.com/images/cards/39892082.jpg
28062325,Bamboo Scrap,"Tribute 1 Plant-Type monster. Special Summon 2 ""Plant Tokens"" (Plant-Type/EARTH/Level 1/ATK 800/DEF 500) to your opponent's side of the field in Defense Position.",https://images.ygoprodeck.com/images/cards/28062325.jpg
300103003,Bandit,"If your LP are 1500 or less, activate this Skill. Take control of 1 Set card in your opponent's Spell & Trap Zone. This Skill can only be used once per Duel. ",https://images.ygoprodeck.com/images/cards/300103003.jpg
61528025,Banisher of the Light,Any card sent to the Graveyard is banished instead.,https://images.ygoprodeck.com/images/cards/61528025.jpg
94853057,Banisher of the Radiance,Any card sent to the Graveyard is banished instead.,https://images.ygoprodeck.com/images/cards/94853057.jpg
89569453,Banishing Trap Hole,"When your opponent Summons a monster(s) with 1500 or less ATK: Banish that monster(s) with 1500 or less ATK, face-down.",https://images.ygoprodeck.com/images/cards/89569453.jpg
87112784,Banishment of the Darklords,"Add 1 ""Darklord"" card from your Deck to your hand, except ""Banishment of the Darklords"". You can only activate 1 ""Banishment of the Darklords"" per turn.",https://images.ygoprodeck.com/images/cards/87112784.jpg
10012614,Banner of Courage,All monsters you control gain 200 ATK during your Battle Phase only.,https://images.ygoprodeck.com/images/cards/10012614.jpg
48814566,Banquet of Millions,"Banish any number of cards from your Extra Deck face-down, and banish the same number of random face-down cards from your opponent's Extra Deck, face-up, until the End Phase. You can only activate 1 ""Banquet of Millions"" per turn.",https://images.ygoprodeck.com/images/cards/48814566.jpg
55705473,Baobaboon,"If this card is Normal or Special Summoned: You can draw 1 card, then place 1 card from your hand on either the top or bottom of your Deck. If this card is destroyed by battle or card effect: You can Special Summon any number of ""Baobaboon"" from your Deck.",https://images.ygoprodeck.com/images/cards/55705473.jpg
81992475,"Barbar, Malebranche of the Burning Abyss","If you control a monster that is not a ""Burning Abyss"" monster, destroy this card. You can only use 1 of these effects of ""Barbar, Malebranche of the Burning Abyss"" per turn, and only once that turn.
● If you control no Spell/Trap Cards: You can Special Summon this card from your hand.
● If this card is sent to the Graveyard: You can target up to 3 ""Burning Abyss"" cards in your Graveyard, except ""Barbar, Malebranche of the Burning Abyss""; banish them, and if you do, inflict 300 damage to your opponent for each.",https://images.ygoprodeck.com/images/cards/81992475.jpg
54702678,"Barbaroid, the Ultimate Battle Machine","5 Machine-Type ""roid"" monsters
This card can make a second attack during each Battle Phase. This card cannot attack your opponent directly. After damage calculation, if this card attacked an opponent's monster: Negate the effects of that monster (including in the Graveyard). If this card destroys an opponent's monster by battle: Inflict 1000 damage to your opponent.",https://images.ygoprodeck.com/images/cards/54702678.jpg
30761649,Barian Untopia,"(This card is always treated as a ""Barian's"" card.)
""Number"" monsters you control with a number between ""101"" and ""107"" in their name, as well as ""CXyz"" monsters and ""Number C"" monsters you control, cannot be destroyed by your opponent's card effects, and your opponent cannot target them with card effects. Once per turn, if you Special Summon an Xyz Monster with a ""Rank-Up-Magic"" Spell's effect: You can target that Xyz Monster and 1 monster your opponent controls; attach that opponent's monster to that Xyz Monster as material.",https://images.ygoprodeck.com/images/cards/30761649.jpg
97769122,Barian's Chaos Draw,"To activate this card, you must draw it for your normal draw in your Draw Phase, reveal it, and keep it revealed until Main Phase 1. During that Main Phase: You can activate 1 of these effects;
● Send 1 ""Seventh"" Normal Spell from your Deck to the GY; this effect becomes that Spell's effect when that card is activated.
● Special Summon up to 2 monsters from your Deck, but negate their effects, then immediately after this effect resolves, Xyz Summon 1 ""Number"" monster using materials you control, including both those monsters.",https://images.ygoprodeck.com/images/cards/97769122.jpg
41925941,Bark of Dark Ruler,"If a Fiend-Type monster you control battles, during the Damage Step: Pay LP (in multiples of 100 points), then target the opponent's battling monster; that opponent's monster loses that much ATK and DEF, until the end of this turn.",https://images.ygoprodeck.com/images/cards/41925941.jpg
11813722,Barkion's Bark,"Activate only if you control a face-up ""Naturia"" monster. Your opponent cannot activate Trap Cards this turn.",https://images.ygoprodeck.com/images/cards/11813722.jpg
62967433,Baromet the Sacred Sheep Shrub,"2+ Level 4 monsters
You can detach 1 material from this card, then target 1 Normal Trap in your GY; place it on the bottom of the Deck, then draw 1 card. If a Normal Trap Card is activated (except during the Damage Step): You can detach 1 material from an Xyz Monster you control, and if you do, Special Summon 1 Level 4 monster from your hand. You can only use each effect of ""Baromet the Sacred Sheep Shrub"" once per turn.",https://images.ygoprodeck.com/images/cards/62967433.jpg
86325596,Baron of the Fiend Sword,An aristocrat who wields a sword possessed by a malicious spirit that preys on the weak.,https://images.ygoprodeck.com/images/cards/86325596.jpg
84815190,Baronne de Fleur,"1 Tuner + 1+ non-Tuner monsters
Once per turn: You can target 1 card on the field; destroy it. Once while face-up on the field, when a card or effect is activated (Quick Effect): You can negate the activation, and if you do, destroy that card. You can only use the previous effect of ""Baronne de Fleur"" once per turn. Once per turn, during the Standby Phase: You can target 1 Level 9 or lower monster in your GY; return this card to the Extra Deck, and if you do, Special Summon that monster.",https://images.ygoprodeck.com/images/cards/84815190.jpg
6840573,Barox,"""Frenzied Panda"" + ""Ryu-Kishin""",https://images.ygoprodeck.com/images/cards/6840573.jpg
51369889,Barrage Blast,"Once per turn, you can detach any number of materials from Machine Xyz Monsters you control, then target that many cards on the field; destroy them. If a Machine Xyz Monster(s) you control is destroyed by battle or an opponent's card effect while this card is in your GY: You can banish this card and 1 Machine Xyz Monster from your GY; inflict damage to your opponent equal to the banished monster's Rank x 200.",https://images.ygoprodeck.com/images/cards/51369889.jpg
78783370,Barrel Behind the Door,Activate only when a card's effect that would inflict damage to you is activated. Your opponent takes the damage instead.,https://images.ygoprodeck.com/images/cards/78783370.jpg
81480460,Barrel Dragon,Once per turn: You can target 1 monster your opponent controls; toss a coin 3 times and destroy it if at least 2 of the results are heads.,https://images.ygoprodeck.com/images/cards/81480460.jpg
67841515,Barrel Lily,This wicked flower attacks enemies with pollen projectiles.,https://images.ygoprodeck.com/images/cards/67841515.jpg
10476868,Barrel Rock,"Shouldering a pair of machine guns, this monster is unstoppable.",https://images.ygoprodeck.com/images/cards/10476868.jpg
13117073,Barricadeborg Blocker,"2 monsters with different names
If this card is Link Summoned: You can discard 1 card; during the End Phase of this turn, add 1 Continuous or Field Spell from your GY to your hand. You can only use this effect of ""Barricadeborg Blocker"" once per turn. Face-up Spells you control cannot be destroyed by your opponent's card effects.",https://images.ygoprodeck.com/images/cards/13117073.jpg
89127526,Barrier Resonator,"During either player's turn: You can send this card from your hand to the Graveyard, then target 1 Tuner monster you control; this turn, it cannot be destroyed by battle, also you take no battle damage from attacks involving it.",https://images.ygoprodeck.com/images/cards/89127526.jpg
84478195,Barrier Statue of the Abyss,"No monsters can be Special Summoned, except for DARK monsters.",https://images.ygoprodeck.com/images/cards/84478195.jpg
19740112,Barrier Statue of the Drought,"No monsters can be Special Summoned, except for EARTH monsters.",https://images.ygoprodeck.com/images/cards/19740112.jpg
46145256,Barrier Statue of the Heavens,"No monsters can be Special Summoned, except for LIGHT monsters.",https://images.ygoprodeck.com/images/cards/46145256.jpg
47961808,Barrier Statue of the Inferno,"Neither player can Special Summon monsters, except FIRE monsters.",https://images.ygoprodeck.com/images/cards/47961808.jpg
73356503,Barrier Statue of the Stormwinds,"No monsters can be Special Summoned, except for WIND monsters.",https://images.ygoprodeck.com/images/cards/73356503.jpg
10963799,Barrier Statue of the Torrent,"Neither player can Special Summon monsters, except WATER monsters.",https://images.ygoprodeck.com/images/cards/10963799.jpg
96700602,Barrier Wave,"Activate by Tributing 1 Synchro Monster when an opponent's monster declares an attack. Change all Attack Position monsters your opponent controls to Defense Position. Then, inflict damage to your opponent equal to the attacking monster's DEF.",https://images.ygoprodeck.com/images/cards/96700602.jpg
98477480,Barrier of the Voiceless Voice,"While you control ""Lo, the Prayers of the Voiceless Voice"" and a LIGHT Ritual Monster, your opponent's monsters can only target Ritual Monsters for attacks, also your opponent cannot target LIGHT monsters you control with card effects. During your Main Phase: You can add 1 ""Voiceless Voice"" card or 1 ""Skull Guardian"" Ritual Monster from your Deck to your hand, except ""Barrier of the Voiceless Voice"". You can only use this effect of ""Barrier of the Voiceless Voice"" once per turn.",https://images.ygoprodeck.com/images/cards/98477480.jpg
69167267,Basal Rose Shoot,"Special Summon 1 ""Rose Dragon"" monster from your hand or GY in Defense Position. If this Set card is destroyed: You can target 1 of your ""Black Rose Dragon"", or 1 monster that mentions it, that is banished or in your GY; Special Summon it. You can only use each effect of ""Basal Rose Shoot"" once per turn.",https://images.ygoprodeck.com/images/cards/69167267.jpg
